7317,9,1491026400,66,5,1,
7318,4,1492947000,66,16,5,
7319,10,1470877200,629,13,5,
7320,0,1305369000,105,17,0,
7321,0,1305891000,105,11,0,
7322,0,1305973800,105,12,0,
7323,0,1307100600,105,16,1,
7324,0,1307236500,105,17,1,
7325,1,1334556000,130,7,1,
7326,0,1345960800,105,47,3,
7327,5,1348225200,105,75,8,
7328,3,1350214200,105,54,45,
7329,5,1365035400,105,15,1,
7330,6,1479900600,25,18,23,
7331,4,1479466800,167,14,6,
7332,4,1479819600,167,17,9,
7333,4,1480597200,167,21,11,
7334,4,1481634000,167,24,15,
7335,4,1481878800,167,26,19,
7336,4,1481976000,167,27,25,
7337,4,1482062400,167,25,26,
7338,4,1482237000,167,27,27,
7339,4,1482321600,167,27,26,
7340,4,1482411600,167,27,26,
7341,4,1482496200,167,28,27,
7342,4,1482580800,167,27,27,
7343,4,1482930000,167,29,33,
7344,4,1483794000,167,28,34,
7345,4,1490272200,167,9,5,
7346,4,1490360400,167,11,5,
7347,9,1490425200,167,14,9,
7348,4,1490508000,167,19,15,
7349,4,1490965200,167,29,23,
7350,4,1491051600,167,31,25,
7351,4,1491742800,167,37,29,
7352,4,1492002000,167,40,34,
7353,9,1493294400,167,45,24,
7354,4,1493730000,167,40,17,
7355,4,1494077400,167,49,25,
7356,4,1494162000,167,54,25,
7357,4,1494417600,167,58,27,
7358,4,1494507600,167,62,27,
7359,4,1494676800,167,64,25,
7360,9,1494745200,167,68,26,
7361,4,1495544400,167,68,25,
7362,4,1495868400,167,73,26,
7363,4,1496062800,167,82,29,
7364,9,1481972400,951,26,6,
7365,9,1268460000,579,10,42,
7366,3,1285416000,1390,2,7,
7367,9,1319968800,1086,7,3,
7368,3,1490423400,141,3,5,
7369,3,1320472800,870,2,0,
7370,4,1320472800,874,2,0,
7371,9,1321063200,297,2,0,
7372,0,1321081200,68,8,1,
7373,0,1321615800,870,7,0,
7374,3,1321682400,103,38,13,
7375,4,1322139600,50,9,2,
7376,3,1322373600,103,46,12,
7377,4,1322652600,61,19,1,
7378,6,1323343800,115,23,1,
7379,0,1323500400,68,6,0,
7380,6,1323516600,209,8,0,
7381,3,1324188000,1395,10,0,
7382,0,1324641600,1460,2,0,
7383,9,1324776600,1461,2,0,
7384,3,1324985400,232,14,0,
7385,0,1332327600,320,9,1,
7386,3,1375599600,20,36,2,
7387,3,1386399600,20,24,2,
7388,6,1472227200,13,39,47,
7389,4,1242464400,918,7,24,
7390,9,1247112000,1462,5,5,
7391,4,1296392400,2,25,60,
7392,0,1233982800,1253,13,33,
7393,4,1256904000,87,2,16,
7394,0,1471305600,1463,6,1,
7395,0,1471674600,1464,5,2,
7396,0,1472875200,1465,3,2,
7397,0,1476921600,1466,3,1,
7398,0,1477584000,519,2,0,
7399,0,1477958400,1467,2,0,
7400,0,1478323800,518,2,0,
7401,0,1478325600,518,3,1,
7402,0,1479168000,1468,1,0,
7403,0,1479517200,1469,2,0,
7404,0,1479537000,1464,1,0,
7405,4,1322312400,870,8,3,
7406,6,1472124600,401,9,10,
7407,0,1475317800,187,4,4,
7408,3,1479351600,1403,2,3,
7409,4,1221721200,771,6,105,
7410,4,1405080000,94,6,1,
7411,4,1244293200,291,3,8,
7412,4,1245848400,291,13,101,
7413,3,1247392800,1470,5,7,
7414,3,1248760800,391,5,5,
7415,3,1255831200,1471,2,5,
7416,4,1270044000,1080,2,4,
7417,3,1307246400,103,79,14,
7418,4,1485619200,25,50,29,
7419,4,1485705600,513,13,27,
7420,4,1485775800,491,119,20,
7421,4,1485862200,491,147,24,
7422,6,1485878400,13,90,48,
7423,4,1283346000,93,2,6,
7424,7,1472718600,1472,4,3,
7425,1,1252112400,1262,3,19,
7426,3,1482044400,20,17,43,
7427,4,1404826200,167,11,13,
7428,0,1472277600,133,4,6,
7429,0,1475884800,769,26,3,
7430,0,1476667800,1473,2,1,
7431,8,1476795600,1474,5,0,
7432,0,1477015200,138,7,3,
7433,10,1477998000,1475,2,0,
7434,0,1478395800,1476,1,0,
7435,4,1482595200,13,56,39,
7436,10,1484982000,1477,3,1,
7437,3,1488697200,1478,3,3,
7438,1,1492390800,1479,3,1,
7439,3,1232191800,1285,10,10,
7440,3,1244286000,1480,3,11,
7441,6,1248867000,322,3,9,
7442,4,1353157200,18,49,2,
7443,4,1353501000,18,53,2,
7444,4,1354366800,18,59,2,
7445,4,1356267600,18,49,2,
7446,4,1356784200,30,22,103,
7447,6,1427801400,24,5,1,
7448,0,1235631600,696,12,25,
7449,4,1242723600,939,22,57,
7450,4,1255692600,939,3,1,
7451,4,1273878000,939,3,0,
7452,4,1273878000,939,3,0,
7453,4,1278464400,939,17,7,
7454,4,1290252600,939,7,3,
7455,4,1397820600,939,4,0,
7456,4,1406979000,939,6,0,
7457,6,1480089600,25,22,25,
7458,6,1480159800,1481,1,0,
7459,4,1481369400,1482,1,0,
7460,4,1481974200,1483,1,0,
7461,4,1482404400,1482,2,0,
7462,4,1482492600,1481,2,0,
7463,4,1482924600,1483,2,0,
7464,4,1483095600,1483,3,1,
7465,6,1483183800,1481,2,0,
7466,6,1483270200,1483,3,1,
7467,4,1483529400,1481,3,0,
7468,6,1484739000,1481,6,1,
7469,4,1484911800,1482,3,0,
7470,4,1484998200,1483,6,1,
7471,4,1481817600,13,50,36,
7472,4,1212739200,969,7,15,
7473,3,1271916000,1287,9,9,
7474,5,1475373600,135,2,3,
7475,9,1477119600,1484,2,3,
7476,9,1278588600,991,19,7,
7477,9,1279020600,991,20,13,
7478,9,1279193400,991,21,19,
7479,2,1284271200,881,2,8,
7480,0,1285138800,991,5,9,
7481,4,1423308600,1485,21,3,
7482,4,1416058200,64,5,4,
7483,0,1493431200,59,10,12,
7484,7,1471739400,1486,5,4,
7485,6,1479209400,783,8,2,
7486,1,1204851600,1487,19,14,
7487,4,1206950400,635,27,6,
7488,4,1207800000,635,20,6,
7489,6,1207983600,472,18,5,
7490,6,1208998800,1433,7,2,
7491,0,1209621600,1488,14,5,
7492,3,1209798000,1302,19,6,
7493,6,1209814200,1489,19,6,
7494,5,1210381200,1490,7,2,
7495,8,1210406400,1010,6,2,
7496,3,1210590000,1491,7,3,
7497,6,1210678200,1188,40,71,
7498,3,1211022000,1492,12,5,
7499,6,1211022000,1433,24,11,
7500,3,1211281200,1493,6,3,
7501,6,1211454000,794,32,16,
7502,4,1211630400,1494,18,9,
7503,4,1212237000,1033,6,2,
7504,6,1212300000,1425,6,3,
7505,4,1212319800,523,13,5,
7506,0,1212465600,1189,6,3,
7507,4,1212818400,1132,6,2,
7508,8,1212818400,472,6,2,
7509,0,1212822000,1495,13,4,
7510,4,1212843600,1496,6,2,
7511,6,1212991200,1200,6,2,
7512,4,1213002000,1497,6,2,
7513,6,1213270200,1189,14,4,
7514,3,1213412400,1204,7,2,
7515,6,1213430400,1498,7,2,
7516,4,1213448400,798,13,4,
7517,3,1213513200,597,13,4,
7518,8,1213527600,1499,12,4,
7519,6,1213873200,1302,13,3,
7520,4,1213880400,1500,20,5,
7521,6,1213891200,1501,7,2,
7522,4,1214035200,1502,6,2,
7523,5,1214096400,1503,12,12,
7524,6,1214114400,1504,6,2,
7525,4,1214128800,1428,6,2,
7526,4,1214211600,1505,12,3,
7527,3,1214290800,1506,6,2,
7528,4,1214478000,1507,19,11,
7529,0,1214721000,1508,6,1,
7530,3,1214722800,597,27,7,
7531,5,1214845200,1257,6,2,
7532,0,1214960400,1509,6,2,
7533,3,1215327600,597,42,13,
7534,6,1215741600,1200,22,9,
7535,4,1216211400,797,6,25,
7536,5,1217545200,1510,6,2,
7537,3,1218160800,940,11,3,
7538,5,1218232800,264,5,2,
7539,4,1218929400,1424,5,1,
7540,0,1220079600,1448,23,33,
7541,0,1220333400,1315,28,44,
7542,5,1220443200,1511,18,9,
7543,3,1221868800,716,6,1,
7544,0,1221883200,559,6,1,
7545,6,1221890400,472,5,1,
7546,3,1221894000,597,21,5,
7547,6,1223629200,1448,20,5,
7548,6,1223708400,1448,24,6,
7549,3,1224309600,597,17,4,
7550,4,1224338400,1039,4,1,
7551,6,1224405000,388,4,2,
7552,6,1224759600,1254,17,7,
7553,0,1224813600,1512,8,4,
7554,6,1225083600,1513,7,5,
7555,6,1226127600,472,3,1,
7556,6,1227150600,1514,6,3,
7557,9,1236164400,1436,14,43,
7558,3,1290236400,909,4,3,
7559,3,1290236400,171,7,3,
7560,0,1290250800,171,9,3,
7561,9,1292067000,119,9,3,
7562,6,1306908000,1062,4,0,
7563,2,1320919200,98,2,0,
7564,1,1329098400,841,6,0,
7565,3,1332572400,1515,3,0,
7566,5,1334316600,105,33,3,
7567,1,1347325200,1516,5,0,
7568,1,1347409800,145,5,0,
7569,3,1351148400,1517,4,0,
7570,5,1367425800,101,10,1,
7571,9,1383735600,27,14,2,
7572,3,1384585200,1518,3,1,
7573,3,1473818400,1345,2,4,
7574,6,1479830400,13,41,24,
7575,10,1482372000,70,2,3,
7576,9,1482559200,103,9,43,
7577,2,1218819600,1519,10,19,
7578,6,1300966200,2,15,2,
7579,3,1309568400,1520,2,0,
7580,0,1311334200,864,2,0,
7581,6,1313753400,939,17,2,
7582,6,1313755200,939,19,2,
7583,3,1313805600,1521,2,0,
7584,3,1315119600,1522,5,1,
7585,1,1315614600,1440,2,0,
7586,3,1316916000,1523,2,0,
7587,3,1319540400,946,3,0,
7588,3,1321614000,320,13,1,
7589,3,1321664400,1520,4,0,
7590,3,1321756200,320,14,1,
7591,3,1322218800,320,17,1,
7592,3,1322290800,320,18,1,
7593,3,1323687600,171,4,0,
7594,2,1341967500,1524,10,0,
7595,3,1342850400,320,16,1,
7596,3,1352509200,1525,3,0,
7597,3,1352530800,221,35,12,
7598,3,1352804400,48,6,0,
7599,0,1353409200,349,19,5,
7600,0,1353823200,320,19,1,
7601,3,1362812400,20,13,1,
7602,3,1368856800,356,7,0,
7603,3,1368943200,356,10,0,
7604,4,1375614000,476,4,0,
7605,6,1378380600,25,12,1,
7606,8,1386068400,1526,3,0,
7607,6,1387539000,513,11,1,
7608,0,1387623600,951,147,11,
7609,0,1389421800,570,3,0,
7610,3,1393722000,954,9,0,
7611,0,1464415200,634,12,2,
7612,10,1467802800,298,6,1,
7613,0,1469255400,366,6,1,
7614,0,1469671200,298,34,10,
7615,0,1470182400,183,6,1,
7616,0,1470997800,1527,6,1,
7617,4,1471672800,535,5,1,
7618,1,1471746600,1528,5,0,
7619,6,1472211000,67,18,1,
7620,9,1472277600,103,54,128,
7621,9,1472277600,103,54,128,
7622,6,1472297400,25,33,3,
7623,6,1476271800,12,3,0,
7624,6,1478620800,13,22,9,
7625,9,1454911200,76,39,47,
7626,8,1472815800,777,7,11,
7627,0,1487984400,1529,4,10,
7628,3,1490419800,1530,3,2,
7629,4,1258812000,288,20,55,
7630,0,1443247200,355,6,2,
7631,1,1489629600,1531,3,3,
7632,4,1426852800,1063,7,28,
7633,4,1214568000,798,12,31,
7634,4,1252069200,1193,6,3,
7635,4,1252155600,1008,3,1,
7636,4,1253192400,1193,8,5,
7637,4,1254380400,635,12,9,
7638,9,1254393000,1193,12,8,
7639,4,1256184000,1532,5,1,
7640,4,1256212800,1193,12,3,
7641,4,1256270400,1532,7,2,
7642,4,1256385600,1193,14,3,
7643,4,1256990400,1193,14,4,
7644,4,1257598800,1193,16,5,
7645,0,1257940800,1193,20,10,
7646,4,1259827200,1532,4,7,
7647,4,1261828800,1193,7,3,
7648,4,1352633400,2,3,0,
7649,4,1355571000,2,17,1,
7650,1,1211011200,1533,6,16,
7651,1,1221894000,1534,5,15,
7652,3,1242540000,1535,2,6,
7653,1,1252116000,103,34,120,
7654,3,1258185600,103,31,40,
7655,9,1264239000,643,8,17,
7656,1,1406341800,226,12,4,
7657,0,1452924000,436,5,4,
7658,4,1213533000,1536,6,70,
7659,4,1479389400,64,15,3,
7660,4,1479562200,64,15,3,
7661,6,1482233400,67,2,4,
7662,6,1234609200,1022,13,30,
7663,0,1216609200,1537,6,59,
7664,1,1217566800,1538,6,17,
7665,0,1228082400,1539,4,35,
7666,0,1272853800,1540,1,2,
7667,0,1476183600,1541,13,1,
7668,8,1478926800,1542,1,1,
7669,6,1207308600,1424,9,31,
7670,8,1218438000,1543,5,4,
7671,0,1254610800,1544,2,1,
7672,0,1276297200,1545,2,1,
7673,3,1276945200,20,16,14,
7674,1,1278378000,1546,4,1,
7675,3,1303021800,881,3,0,
7676,4,1321012800,1547,2,0,
7677,3,1331982000,764,3,0,
7678,3,1376719200,320,8,0,
7679,4,1379593800,5,19,128,
7680,9,1382245200,5,36,119,
7681,4,1395837000,5,17,1,
7682,9,1481536800,61,4,15,
7683,6,1495036800,13,110,92,
7684,6,1294054200,322,5,1,
7685,3,1305338400,1548,10,0,
7686,5,1317432600,321,2,0,
7687,9,1321700400,316,6,0,
7688,3,1321768800,232,18,2,
7689,3,1322373600,225,2,0,
7690,6,1382355000,322,16,1,
7691,6,1383264000,639,4,0,
7692,6,1385379000,322,9,1,
7693,3,1396675800,882,8,1,
7694,0,1403226000,1549,14,1,
7695,12,1484272800,1550,1,0,
7696,12,1487988000,1551,4,9,
7697,10,1488160800,217,7,4,
7698,8,1488328200,746,4,3,
7699,3,1488607200,1552,3,2,
7700,4,1488627000,1018,6,4,
7701,6,1488799800,1553,3,3,
7702,10,1488938400,1554,3,2,
7703,8,1489212000,746,6,4,
7704,8,1489282200,746,11,8,
7705,8,1489800600,746,14,10,
7706,6,1484047800,13,80,51,
7707,9,1477794600,103,9,18,
7708,9,1478329200,1555,2,1,
7709,9,1479637800,1016,2,1,
7710,0,1486188000,1556,4,4,
7711,10,1488886200,1557,3,7,
7712,4,1490790600,76,13,13,
7713,6,1299238200,164,4,3,
7714,1,1302415200,1558,2,0,
7715,3,1305959400,1378,2,0,
7716,6,1306236600,164,4,0,
7717,9,1310104800,164,5,0,
7718,4,1321088400,51,10,1,
7719,0,1212413400,553,13,48,
7720,4,1344607200,111,3,1,
7721,3,1258884000,1051,3,1,
7722,4,1260104400,922,5,2,
7723,3,1262845800,1559,2,1,
7724,3,1270551600,909,2,1,
7725,3,1276840800,909,2,1,
7726,2,1295967600,909,2,0,
7727,3,1304746200,328,3,0,
7728,3,1334469600,220,5,0,
7729,3,1338017400,116,6,0,
7730,2,1346457600,1524,5,0,
7731,3,1347082200,220,5,0,
7732,4,1349524800,94,9,1,
7733,4,1373187600,312,4,0,
7734,5,1471822200,304,4,2,
7735,5,1471908600,304,14,3,
7736,5,1476142200,304,3,0,
7737,5,1476660600,304,5,0,
7738,5,1476878400,304,8,1,
7739,5,1476927000,304,13,2,
7740,5,1477265400,304,13,3,
7741,5,1477611000,304,19,4,
7742,7,1477956600,304,21,4,
7743,5,1477956600,304,21,4,
7744,5,1478394000,304,16,3,
7745,5,1478734200,304,15,3,
7746,5,1478741400,304,17,3,
7747,5,1479466800,304,13,3,
7748,5,1479684600,304,9,2,
7749,5,1481067000,304,5,1,
7750,5,1481283000,304,6,1,
7751,5,1481796000,304,5,1,
7752,5,1481934600,304,6,1,
7753,5,1481934600,304,6,1,
7754,5,1483182000,304,5,1,
7755,5,1483227000,304,6,1,
7756,5,1489361400,304,3,1,
7757,5,1489966200,304,5,4,
7758,5,1491089400,304,7,5,
7759,5,1493379000,304,10,5,
7760,5,1493379000,304,10,5,
7761,5,1493422200,304,13,5,
7762,3,1280746800,232,13,15,
7763,3,1260527400,1560,2,5,
7764,0,1475926200,584,2,0,
7765,3,1228827600,1260,12,22,
7766,6,1229148000,1189,15,24,
7767,0,1242817200,1561,3,9,
7768,0,1287801000,131,8,19,
7769,0,1290839400,1562,5,7,
7770,3,1370691000,147,6,2,
7771,2,1436925600,70,6,2,
7772,3,1442628000,70,7,4,
7773,2,1443664800,70,12,9,
7774,2,1446256800,70,13,15,
7775,6,1459337400,16,14,5,
7776,6,1472038200,13,33,49,
7777,6,1474905600,13,11,1,
7778,1,1477706400,192,4,18,
7779,10,1478138400,70,2,1,
7780,10,1478916000,70,2,1,
7781,3,1479465000,1314,12,3,
7782,3,1479465000,1314,12,3,
7783,10,1479517200,677,1,1,
7784,3,1479531600,1314,12,3,
7785,3,1479535200,1563,1,1,
7786,12,1479535200,171,1,0,
7787,3,1479538800,232,1,1,
7788,12,1479540600,232,2,1,
7789,1,1479544200,677,2,1,
7790,9,1479546000,119,3,4,
7791,3,1479551400,1314,14,3,
7792,3,1479551400,1314,14,3,
7793,3,1479605400,1314,15,3,
7794,3,1479619800,1314,15,3,
7795,0,1479625200,232,3,1,
7796,3,1479724200,1314,16,3,
7797,3,1479810600,1314,18,4,
7798,10,1480127400,70,3,2,
7799,3,1481954400,171,3,4,
7800,0,1481958000,232,3,2,
7801,3,1481961600,19,2,2,
7802,4,1481974200,578,2,2,
7803,3,1482024600,1314,15,5,
7804,3,1482039000,1314,16,5,
7805,2,1482040800,172,5,6,
7806,3,1482044400,232,4,3,
7807,10,1486170000,677,13,21,
7808,10,1486170000,677,13,21,
7809,10,1486256400,677,17,30,
7810,10,1487034000,677,24,40,
7811,10,1487379600,677,38,74,
7812,10,1487898000,677,43,131,
7813,3,1489197600,431,3,5,
7814,3,1489455000,320,14,69,
7815,3,1490682600,171,8,16,
7816,10,1491199200,677,2,2,
7817,4,1492185600,513,10,7,
7818,4,1492185600,513,10,7,
7819,3,1492930800,171,11,22,
7820,6,1514563200,13,1000,1000,
7821,4,1209468600,1564,7,10,
7822,4,1211284800,1500,6,3,
7823,0,1215615600,1565,5,2,
7824,6,1222428600,1566,5,1,
7825,4,1223902800,792,5,1,
7826,4,1225540800,799,3,2,
7827,4,1349094600,94,3,1,
7828,4,1350046800,64,50,2,
7829,6,1478259000,401,5,1,
7830,6,1479468600,397,3,0,
7831,6,1479468600,401,5,2,
7832,6,1479814200,401,4,3,
7833,6,1480678200,401,4,3,
7834,6,1491823800,401,5,9,
7835,6,1497267000,401,10,21,
7836,2,1289527200,1567,5,5,
7837,0,1301392800,1567,2,1,
7838,3,1378533600,19,4,1,
7839,3,1382166000,1568,4,1,
7840,3,1382857200,1568,7,1,
7841,9,1384408800,578,3,0,
7842,3,1384581600,171,9,2,
7843,4,1388145600,82,13,38,
7844,4,1388836800,144,52,138,
7845,3,1389513600,1568,3,0,
7846,4,1395405000,94,5,1,
7847,9,1402128000,119,31,2,
7848,3,1402207200,882,20,1,
7849,9,1405152000,119,32,3,
7850,4,1408192200,76,12,2,
7851,3,1425607200,461,13,1,
7852,4,1431171000,13,24,3,
7853,4,1482669000,1325,1,4,
7854,6,1487606400,25,32,13,
7855,9,1319853600,547,3,0,
7856,9,1339292400,547,5,0,
7857,9,1339896600,547,7,0,
7858,6,1486121400,24,4,1,
7859,4,1489320000,231,6,31,
7860,4,1479018600,975,2,3,
7861,4,1483027200,13,67,48,
7862,1,1235358000,1569,6,19,
7863,0,1472265000,533,4,13,
7864,0,1476842400,533,12,26,
7865,0,1481682600,533,1,1,
7866,0,1489141800,532,3,5,
7867,0,1489716000,532,6,9,
7868,0,1489802400,532,8,11,
7869,0,1490320800,533,3,1,
7870,0,1490320800,532,11,15,
7871,0,1490322600,532,14,18,
7872,1,1478916000,1570,1,1,
7873,4,1244286000,1571,3,12,
7874,4,1247234400,981,3,9,
7875,3,1263034800,320,18,26,
7876,4,1484323200,13,84,55,
7877,6,1490284800,25,11,17,
7878,1,1457145000,828,15,31,
7879,9,1279798200,991,22,18,
7880,4,1324724400,5,16,3,
7881,5,1325574000,1398,2,0,
7882,6,1326661200,766,2,0,
7883,4,1327757400,30,20,1,
7884,9,1328182200,587,5,0,
7885,9,1328266800,1371,5,0,
7886,4,1328274000,64,10,1,
7887,4,1328362200,510,15,1,
7888,4,1328446800,50,25,2,
7889,4,1328446800,64,15,1,
7890,4,1328792400,50,32,2,
7891,4,1328878800,50,38,2,
7892,4,1328963400,64,29,1,
7893,4,1329224400,50,37,2,
7894,9,1329391800,587,13,1,
7895,4,1329483600,50,45,2,
7896,4,1337344200,51,4,0,
7897,9,1338463800,587,5,0,
7898,2,1343615400,1370,3,0,
7899,4,1347714000,51,3,0,
7900,9,1354015800,263,3,0,
7901,6,1363951800,16,4,0,
7902,4,1365766200,51,7,0,
7903,4,1380110400,51,4,0,
7904,4,1381924800,51,8,1,
7905,9,1386486000,26,13,56,
7906,9,1387452600,26,11,1,
7907,9,1397730600,26,34,385,
7908,9,1397903400,26,31,286,
7909,9,1397989800,26,37,235,
7910,9,1398074400,26,34,160,
7911,9,1398076200,26,37,160,
7912,9,1398169800,26,44,142,
7913,4,1488807000,64,9,12,
7914,9,1416315600,509,15,22,
7915,3,1431748800,1013,5,9,
7916,3,1442311200,61,7,1,
7917,4,1446118200,172,7,1,
7918,3,1449813600,103,5,1,
7919,3,1452679200,103,28,3,
7920,9,1453370400,103,51,5,
7921,1,1471572000,103,49,97,
7922,3,1473577200,20,17,1,
7923,3,1480748400,172,3,3,
7924,2,1484373600,172,3,3,
7925,0,1472958000,1182,3,3,
7926,5,1477092600,347,12,4,
7927,0,1477791000,1572,2,0,
7928,4,1478007000,64,2,1,
7929,0,1478255400,1573,2,1,
7930,1,1473555600,668,5,9,
7931,1,1479432600,469,1,0,
7932,1,1482454800,207,10,38,
7933,5,1470483000,450,11,7,
7934,9,1274522400,159,14,4,
7935,4,1260358200,322,15,16,
7936,0,1287540000,1574,2,1,
7937,0,1313146800,841,6,0,
7938,9,1314853200,841,11,2,
7939,3,1314946800,841,10,2,
7940,3,1315468800,841,10,2,
7941,9,1315996200,841,10,1,
7942,4,1318330800,841,7,1,
7943,3,1318402800,841,10,1,
7944,3,1318849200,841,10,1,
7945,3,1319184000,841,13,1,
7946,3,1319194800,841,15,1,
7947,1,1319594400,841,19,1,
7948,9,1320717600,841,21,1,
7949,1,1321236000,841,14,1,
7950,6,1322823600,841,8,0,
7951,4,1332241200,841,9,1,
7952,4,1332414000,841,11,1,
7953,3,1332554400,841,14,1,
7954,4,1332640800,841,16,1,
7955,4,1332932400,841,18,1,
7956,4,1400846400,842,27,4,
7957,8,1486778400,1575,38,18,
7958,3,1260441000,1576,2,3,
7959,3,1265428800,1577,19,14,
7960,9,1267783200,1578,9,6,
7961,9,1267941600,1578,9,6,
7962,4,1275139800,1578,2,0,
7963,1,1275271200,320,26,3,
7964,0,1275357600,1579,3,0,
7965,0,1275390000,320,31,15,
7966,3,1276140600,103,77,57,
7967,0,1276254000,320,32,17,
7968,3,1276326000,20,16,12,
7969,4,1276572600,103,71,55,
7970,4,1276581600,103,71,55,
7971,3,1282446000,103,57,50,
7972,3,1283320800,163,7,2,
7973,7,1248867000,1580,3,15,
7974,5,1252504800,502,17,16,
7975,0,1252220400,1155,3,1,
7976,6,1252674000,1581,3,2,
7977,0,1252713600,850,3,2,
7978,5,1266138000,1335,2,2,
7979,6,1270447200,1581,2,1,
7980,8,1300892400,1582,2,1,
7981,8,1324017000,1583,2,0,
7982,8,1325043000,565,2,0,
7983,8,1330563600,1584,4,0,
7984,8,1338030000,1585,2,0,
7985,8,1338548400,1586,2,0,
7986,4,1345964400,1585,2,0,
7987,0,1350990000,221,43,1,
7988,0,1225692000,1587,3,2,
7989,2,1228104000,849,41,38,
7990,3,1232708400,1588,4,4,
7991,3,1235455200,697,6,2,
7992,3,1236423600,1480,9,6,
7993,3,1237289400,1589,8,4,
7994,3,1237633200,1480,7,3,
7995,3,1238842800,1480,9,3,
7996,3,1240657200,1590,3,1,
7997,3,1240734600,622,10,5,
7998,3,1242471600,1591,5,3,
7999,8,1242633600,940,13,7,
8000,3,1244890800,1591,5,2,
8001,3,1261220400,1591,2,1,
8002,3,1268550000,20,15,10,
8003,3,1285041600,1592,2,1,
8004,1,1312005600,1593,2,0,
8005,3,1313578800,1594,9,1,
8006,1,1475326800,44,2,1,
8007,9,1479535200,579,2,4,
8008,6,1481110200,1171,1,1,
8009,9,1481954400,579,3,4,
8010,9,1481968800,316,2,2,
8011,4,1483360200,76,14,14,
8012,9,1490437800,316,3,11,
8013,6,1491391800,1171,5,17,
8014,4,1493901000,18,33,117,
8015,10,1475805600,1595,5,2,
8016,6,1478259000,1596,2,0,
8017,4,1478863800,55,1,1,
8018,3,1481954400,1597,2,0,
8019,3,1482631200,1598,1,0,
8020,3,1208259000,1599,9,2,
8021,8,1210672800,1010,14,6,
8022,1,1213405200,1434,13,4,
8023,3,1219561200,597,11,65,
8024,5,1220540400,1600,6,3,
8025,6,1224158400,549,5,1,
8026,1,1224781200,1138,8,4,
8027,1,1240642800,1599,3,4,
8028,3,1247279400,940,18,8,
8029,3,1249804800,1601,2,1,
8030,3,1251525600,103,18,12,
8031,4,1253415600,1602,2,1,
8032,3,1258180200,232,2,1,
8033,9,1263015000,1603,4,2,
8034,3,1263607200,1604,2,1,
8035,4,1284642000,30,6,20,
8036,3,1217055600,1605,6,2,
8037,3,1220079600,1605,6,2,
8038,3,1220684400,1605,12,5,
8039,3,1221289200,1605,18,9,
8040,3,1221894000,1605,21,5,
8041,3,1223708400,1605,14,3,
8042,3,1224313200,1605,13,3,
8043,3,1224918000,1605,15,7,
8044,3,1224918000,1605,15,7,
8045,3,1225522800,1605,17,8,
8046,3,1226127600,1605,18,7,
8047,3,1226732400,1605,18,7,
8048,3,1227337200,1605,19,11,
8049,3,1228546800,1605,15,13,
8050,3,1229151600,1605,15,13,
8051,3,1229756400,1605,14,12,
8052,3,1230361200,1605,13,6,
8053,3,1232175600,1605,13,7,
8054,3,1233990000,1605,19,9,
8055,3,1234594800,1605,20,8,
8056,3,1235199600,1605,20,8,
8057,3,1235804400,1605,21,9,
8058,3,1237014000,1605,12,5,
8059,3,1237618800,1605,11,4,
8060,3,1239433200,1605,9,3,
8061,3,1240038000,1605,8,3,
8062,3,1240642800,1605,8,4,
8063,3,1242457200,1605,8,4,
8064,3,1243062000,1605,8,4,
8065,3,1244271600,1605,8,4,
8066,3,1246086000,1605,5,2,
8067,3,1246690800,1605,8,3,
8068,3,1247295600,1605,7,3,
8069,3,1247900400,1605,9,4,
8070,3,1248505200,1605,13,4,
8071,3,1249714800,1605,12,4,
8072,3,1250319600,1605,13,5,
8073,3,1255762800,1605,2,1,
8074,3,1256367600,1605,5,1,
8075,3,1256972400,1605,6,2,
8076,3,1257577200,1605,7,2,
8077,3,1258182000,1605,9,4,
8078,3,1258786800,1605,8,4,
8079,3,1259391600,1605,8,3,
8080,3,1259996400,1605,9,3,
8081,3,1260601200,1605,9,3,
8082,3,1261206000,1605,9,3,
8083,3,1276254000,1606,2,1,
8084,8,1361601000,1607,14,6,
8085,4,1478880000,513,2,5,
8086,7,1477092600,454,10,17,
8087,0,1480676400,454,3,3,
8088,5,1489192200,454,3,2,
8089,5,1489793400,454,6,2,
8090,3,1251612000,103,23,56,
8091,1,1255600800,1608,3,8,
8092,4,1260597600,103,39,44,
8093,8,1274493600,103,57,9,
8094,3,1275793200,103,72,55,
8095,3,1282962600,103,57,71,
8096,3,1287054000,1378,2,14,
8097,3,1294540200,103,52,16,
8098,12,1478311200,103,13,38,
8099,9,1481349600,103,5,44,
8100,1,1482026400,103,7,43,
8101,3,1482040800,103,8,43,
8102,9,1483095600,103,10,50,
8103,4,1402147800,151,20,41,
8104,0,1217745000,1508,5,10,
8105,9,1267095600,1609,8,30,
8106,0,1343817000,1145,23,1,
8107,1,1228550400,1610,4,47,
8108,4,1421584200,64,16,1,
8109,0,1333342800,1611,2,0,
8110,3,1334833200,373,5,0,
8111,9,1336804200,866,2,0,
8112,4,1337346000,1612,4,0,
8113,4,1337432400,1612,6,0,
8114,4,1337475600,1613,6,0,
8115,0,1337652000,20,25,2,
8116,4,1338508800,144,14,1,
8117,4,1340280000,30,27,2,
8118,4,1340283600,1612,3,0,
8119,4,1340456400,351,8,6,
8120,4,1340971200,1612,6,0,
